Admin Graphql Api Id;Order Number;Billing Address Country;Billing Address First Name;Billing Address Last Name;Billing Address Province;Billing Address Zip;CITY;Currency;Customer Id;Invoice Date;Gateway;Product Id;Product Type;Variant Id;Quantity;Subtotal Price;Total Price Usd;Total Tax
gid://shopify/LineItem/2160729129038;6869; United States ;Michail;Schule;Michigan;29196.0;GRAND RAPIDS;USD;3916;2025-03-24 14:16:00;gift_card;2350000000000.0;Cycling Shoes;21100000000000.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2152077623374;633; United States ;Konstance;Peeters;Iowa;71061.0;des moines;USD;6258;2025-03-18 16:36:00;gift_card;6442801413.0;Cycling Shoes;21306261829.0;1;576.77;634.447;57.677
gid://shopify/LineItem/2151787692110;415; United States ;Braden;Pamment;Michigan;62599.0;GRAND RAPIDS;USD;5471;2025-03-18 13:30:00;gift_card;6442800709.0;Cycling Shoes;21306257477.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2159049801806;5679; United States ;Nathalie;O'Fielly;Arizona;;MESA;USD;2401;2025-03-23 14:11:00;gift_card;6689477957.0;Cycling Shoes;22464299909.0;1;625.13;687.643;62.513
gid://shopify/LineItem/2157878214734;5069; United States ;Conant;Yielding;Maryland;5045.0;BALTIMORE;USD;1112;2025-03-22 19:36:00;gift_card;1780000000000.0;Cycling Shoes;17600000000000.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2154416242766;2191; United States ;Clevey;Eite;New York;84152.0;NEW YORK CITY;USD;3307;2025-03-20 10:07:00;gift_card;2340000000000.0;Cycling Shoes;21100000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2160282075214;6449; United States ;Kaile;Blencoe;Florida;59388.0;MIAMI;USD;1748;2025-03-24 09:47:00;gift_card;2340000000000.0;Cycling Shoes;21100000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2154217635918;2064; United States ;Averil;Crasford;Pennsylvania;12974.0;PITTSBURGH;USD;4235;2025-03-20 04:05:00;gift_card;1380000000000.0;Cycling Shoes;12400000000000.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2160021733454;6257; United States ;Elliot;Thurling;Rhode Island;79114.0;PROVIDENCE;USD;315;2025-03-24 03:21:00;gift_card;2350000000000.0;Cycling Shoes;21100000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2159146598478;5737; United States ;Shaylyn;Knoton;Tennessee;97985.0;CHATTANOOGA;USD;5567;2025-03-23 15:12:00;gift_card;1420000000000.0;Cycling Shoes;12600000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2160471736398;6640; United States ;Gretel;Loreit;North Carolina;42071.0;GREENSBORO;USD;3788;2025-03-24 11:41:00;gift_card;2350000000000.0;Cycling Shoes;21100000000000.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2157057802318;4302; United States ;Huntington;Samweyes;Wisconsin;18716.0;MADISON;USD;1064;2025-03-22 09:29:00;gift_card;1380000000000.0;Cycling Shoes;12400000000000.0;1;485.53;534.083;48.553
gid://shopify/LineItem/2160441131086;6611; United States ;Bell;Hall-Gough;Virginia;;ALEXANDRIA;USD;4008;2025-03-24 11:22:00;gift_card;1380000000000.0;Cycling Shoes;12400000000000.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2160976756814;7058; United States ;Clevie;Aubin;New York;61897.0;ROCHESTER;USD;5805;2025-03-24 16:48:00;gift_card;150000000000.0;Cycling Shoes;1470000000000.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2155710087246;3278; United States ;Gracia;Rigard;Florida;37472.0;HOLLYWOOD;USD;2511;2025-03-21 09:35:00;gift_card;1430000000000.0;Cycling Shoes;12600000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2152894169166;1014; United States ;Artie;Deex;Ohio;17580.0;LIMA;USD;5210;2025-03-19 08:41:00;gift_card;1780000000000.0;Cycling Shoes;17600000000000.0;1;635.13;698.643;63.513
gid://shopify/LineItem/2160445947982;6613; United States ;Gabriel;Pierson;California;11171.0;CONCORD;USD;3745;2025-03-24 11:25:00;gift_card;2350000000000.0;Cycling Shoes;21100000000000.0;1;595.93;655.523;59.593
gid://shopify/LineItem/2156236603470;3749; United States ;Maure;Corrao;Connecticut;68173.0;DANBURY;USD;833;2025-03-21 16:41:00;gift_card;1380000000000.0;Cycling Shoes;12400000000000.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2156206391374;3727; United States ;Paddie;Paskins;Virginia;18397.0;ROANOKE;USD;4916;2025-03-21 16:18:00;gift_card;1380000000000.0;Cycling Shoes;12400000000000.0;1;575.13;632.643;57.513
gid://shopify/LineItem/2154834919502;2658; United States ;Andreana;Clingan;Arkansas;9478.0;LITTLE ROCK;USD;1558;2025-03-20 16:10:00;gift_card;1380000000000.0;Cycling Shoes;12400000000000.0;1;485.53;534.083;48.553
gid://shopify/LineItem/2158897266766;5572; United States ;Katusha;Fyers;New York;11996.0;NEW YORK CITY;USD;1410;2025-03-23 12:34:00;gift_card;1420000000000.0;Cycling Shoes;12600000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2160388866126;6567; United States ;Cherish;Walkington;District of Columbia;17931.0;WASHINGTON;USD;3559;2025-03-24 10:56:00;gift_card;6716408581.0;Cycling Shoes;22576486149.0;1;485.53;534.083;48.553
gid://shopify/LineItem/2161382162510;7351; United States ;Mischa;Shuttell;New York;64369.0;NEW YORK CITY;USD;2504;2025-03-24 21:59:00;gift_card;150000000000.0;Cycling Shoes;1470000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2154409525326;2183; United States ;Buckie;Spreag;Minnesota;21403.0;minneapolis;USD;2916;2025-03-20 10:00:00;gift_card;150000000000.0;Cycling Shoes;1470000000000.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2156139413582;3667; United States ;Holly-anne;Skeene;Texas;33243.0;HOUSTON;USD;3132;2025-03-21 15:27:00;gift_card;1380000000000.0;Cycling Shoes;12400000000000.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2156494389326;3972; United States ;Brandi;Capineer;Texas;91896.0;DALLAS;USD;6477;2025-03-21 20:18:00;gift_card;9058888645.0;Cycling Shoes;43149305477.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2155251826766;3089; United States ;Cordie;Maddicks;Texas;16135.0;CORPUS CHRISTI;USD;2733;2025-03-20 21:53:00;gift_card;150000000000.0;Cycling Shoes;1470000000000.0;1;626.33;688.963;62.633
gid://shopify/LineItem/2155905515598;3475; United States ;Eada;Gretham;Michigan;62925.0;lansing;USD;5186;2025-03-21 12:33:00;gift_card;6442802437.0;Cycling Shoes;21306268485.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2151541768270;194; United States ;Janina;Files;Texas;16124.0;DALLAS;USD;1346;2025-03-18 10:44:00;gift_card;150000000000.0;Cycling Shoes;1470000000000.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2151461322830;111; United States ;Beverlie;Peel;Michigan;64317.0;troy;USD;2246;2025-03-18 09:29:00;gift_card;67999465477.0;Cycling Shoes;828000000000.0;1;555.13;610.643;55.513
gid://shopify/LineItem/2159869362254;6213; United States ;Opaline;Silver;Missouri;90389.0;SAINT LOUIS;USD;3067;2025-03-23 23:34:00;gift_card;150000000000.0;Cycling Shoes;1470000000000.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2156567167054;4025; United States ;Abbot;Lord;Tennessee;56047.0;CHATTANOOGA;USD;5329;2025-03-21 21:21:00;gift_card;1430000000000.0;Cycling Shoes;12600000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2161189355598;7230; United States ;Brockie;Simonassi;Michigan;2707.0;DETROIT;USD;1180;2025-03-24 19:35:00;gift_card;1380000000000.0;Cycling Shoes;12400000000000.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2154927456334;2748; United States ;Lita;Rey;New York;58814.0;WHITE PLAINS;USD;480;2025-03-20 17:24:00;gift_card;1420000000000.0;Cycling Shoes;12600000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2152115109966;655; United States ;Ann;Easson;Florida;5014.0;JACKSONVILLE;USD;5582;2025-03-18 17:01:00;gift_card;2340000000000.0;Cycling Shoes;21100000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2159716761678;6120; United States ;Addia;Phillippo;Arizona;19291.0;PHOENIX;USD;694;2025-03-23 21:37:00;gift_card;2340000000000.0;Cycling Shoes;21100000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2154129883214;2048; United States ;Dolly;Good;Pennsylvania;;LANCASTER;USD;2176;2025-03-20 01:04:00;gift_card;6442800325.0;Cycling Shoes;21306250693.0;1;575.13;632.643;57.513
gid://shopify/LineItem/2159568420942;6022; United States ;Corena;Poor;Texas;63012.0;SAN ANTONIO;USD;2768;2025-03-23 20:12:00;gift_card;1380000000000.0;Cycling Shoes;12400000000000.0;1;642.33;706.563;64.233
gid://shopify/LineItem/2154500620366;2301; United States ;Pascale;MacDougall;West Virginia;39596.0;MORGANTOWN;USD;6205;2025-03-20 11:38:00;gift_card;150000000000.0;Cycling Shoes;1470000000000.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2152417230926;842; United States ;Korella;Smorfit;New York;14914.0;JAMAICA;USD;969;2025-03-18 21:07:00;gift_card;8624686981.0;Cycling Shoes;36980470597.0;1;507.13;557.843;50.713
gid://shopify/LineItem/2152140734542;671; United States ;Cyril;Westnedge;Georgia;96832.0;AUGUSTA;USD;411;2025-03-18 17:20:00;gift_card;6964678277.0;Cycling Shoes;24039300677.0;1;650.33;715.363;65.033
gid://shopify/LineItem/2160930259022;7016; United States ;Shaina;Edis;Pennsylvania;95885.0;WILKES BARRE;USD;2096;2025-03-24 16:19:00;gift_card;6442802437.0;Cycling Shoes;21306268549.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2152084963406;640; United States ;Granny;Greated;Georgia;10506.0;ATHENS;USD;1149;2025-03-18 16:40:00;gift_card;150000000000.0;Cycling Shoes;1470000000000.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2159412183118;5918; United States ;Elicia;Eisold;Iowa;87138.0;DES MOINES;USD;3528;2025-03-23 18:08:00;gift_card;1380000000000.0;Cycling Shoes;12400000000000.0;1;531.93;585.123;53.193
gid://shopify/LineItem/2157722271822;4958; United States ;Edith;Carwithen;California;3618.0;POMONA;USD;4652;2025-03-22 17:52:00;gift_card;6964674693.0;Cycling Shoes;24039257413.0;1;507.13;557.843;50.713
gid://shopify/LineItem/2161229267022;7259; United States ;Reggis;Matysik;Indiana;;INDIANAPOLIS;USD;2535;2025-03-24 20:10:00;gift_card;150000000000.0;Cycling Shoes;1470000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2157246087246;4541; United States ;Averil;Hudd;New Hampshire;44303.0;MANCHESTER;USD;3722;2025-03-22 12:00:00;gift_card;2350000000000.0;Cycling Shoes;21100000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2154351853646;2105; United States ;Hildagarde;Gault;Rhode Island;27678.0;PROVIDENCE;USD;56;2025-03-20 08:46:00;gift_card;1780000000000.0;Cycling Shoes;17600000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2159054815310;5682; United States ;Mose;Sarra;Arizona;97307.0;PHOENIX;USD;1606;2025-03-23 14:14:00;gift_card;1430000000000.0;Cycling Shoes;12600000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2159267184718;5824; United States ;Tresa;Showers;California;82612.0;LOS ANGELES;USD;4152;2025-03-23 16:31:00;gift_card;150000000000.0;Cycling Shoes;1470000000000.0;1;502.75;553.025;50.275
gid://shopify/LineItem/2158948155470;5602; United States ;Burtie;Sedger;Texas;25026.0;DALLAS;USD;1257;2025-03-23 13:03:00;gift_card;9058888965.0;Cycling Shoes;43149319621.0;1;490.13;539.143;49.013
gid://shopify/LineItem/2157867434062;5060; United States ;Javier;Tolman;Florida;36419.0;JACKSONVILLE;USD;3280;2025-03-22 19:27:00;gift_card;6689478149.0;Cycling Shoes;22464300933.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2156236767310;3750; United States ;Desi;O' Mullan;Michigan;57715.0;LANSING;USD;6238;2025-03-21 16:41:00;gift_card;6137292741.0;Cycling Shoes;19946451845.0;1;512.63;563.893;51.263
gid://shopify/LineItem/2153491562574;1552; United States ;Annabella;Collicott;Texas;38611.0;GARLAND;USD;5928;2025-03-19 15:57:00;gift_card;6689477957.0;Cycling Shoes;22464298949.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2153539338318;1604; United States ;Dotty;Alman;Georgia;30464.0;DULUTH;USD;1004;2025-03-19 16:31:00;gift_card;150000000000.0;Cycling Shoes;1470000000000.0;1;501.53;551.683;50.153
gid://shopify/LineItem/2157927465038;5110; United States ;Ara;Anney;California;45168.0;SAN JOSE;USD;174;2025-03-22 20:13:00;gift_card;1430000000000.0;Cycling Shoes;12600000000000.0;1;595.93;655.523;59.593
gid://shopify/LineItem/2158281850958;5305; United States ;Katee;Bertome;Maryland;4048.0;HYATTSVILLE;USD;268;2025-03-23 01:23:00;gift_card;1420000000000.0;Cycling Shoes;12600000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2161234214990;7266; United States ;Gabbi;Standell;Florida;54418.0;PORT SAINT LUCIE;USD;6139;2025-03-24 20:13:00;gift_card;1380000000000.0;Cycling Shoes;12500000000000.0;1;485.53;534.083;48.553
gid://shopify/LineItem/2153294790734;1409; United States ;Nye;Sellstrom;Florida;67382.0;FORT LAUDERDALE;USD;1841;2025-03-19 13:53:00;gift_card;1430000000000.0;Cycling Shoes;12600000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2158139408462;5252; United States ;Mordy;Foston;Massachusetts;48066.0;CAMBRIDGE;USD;1037;2025-03-22 22:59:00;gift_card;1410000000000.0;Cycling Shoes;12500000000000.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2158910275662;5584; United States ;Desdemona;Haggath;Ohio;;CINCINNATI;USD;1740;2025-03-23 12:42:00;gift_card;1420000000000.0;Cycling Shoes;12600000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2153177677902;1296; United States ;Kathi;Furley;Illinois;28546.0;CHICAGO;USD;3822;2025-03-19 12:33:00;gift_card;1780000000000.0;Cycling Shoes;17600000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2157173964878;4463; United States ;Uriah;Fawdrie;California;43044.0;huntington beach;USD;2587;2025-03-22 11:09:00;gift_card;2350000000000.0;Cycling Shoes;21100000000000.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2157484408910;4761; United States ;Jarrad;Mouth;Florida;3892.0;BOCA RATON;USD;3957;2025-03-22 14:57:00;gift_card;2350000000000.0;Cycling Shoes;21100000000000.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2157514784846;4785; United States ;Terri;Dyball;West Virginia;78506.0;CHARLESTON;USD;2493;2025-03-22 15:18:00;gift_card;2350000000000.0;Cycling Shoes;21100000000000.0;1;512.63;563.893;51.263
gid://shopify/LineItem/2159518548046;5987; United States ;Mariann;Gowdy;Texas;61047.0;LUBBOCK;USD;206;2025-03-23 19:34:00;gift_card;9058888645.0;Cycling Shoes;43149308357.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2158491500622;5347; United States ;Elnar;Tittershill;Kansas;29109.0;WICHITA;USD;779;2025-03-23 08:02:00;gift_card;6689477957.0;Cycling Shoes;22464299077.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2159269675086;5827; United States ;Duffy;Rispen;Texas;33929.0;HOUSTON;USD;1879;2025-03-23 16:33:00;gift_card;2350000000000.0;Cycling Shoes;21100000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2159822700622;6187; United States ;Rodolfo;Ashdown;New Jersey;;PATERSON;USD;694;2025-03-23 22:52:00;gift_card;1780000000000.0;Cycling Shoes;17600000000000.0;1;635.13;698.643;63.513
gid://shopify/LineItem/2154705944654;2508; United States ;Bard;McLagan;Florida;64253.0;JACKSONVILLE;USD;2064;2025-03-20 14:28:00;gift_card;1380000000000.0;Cycling Shoes;12400000000000.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2151805354062;425; United States ;Merry;Squeers;New York;7828.0;JAMAICA;USD;6188;2025-03-18 13:41:00;gift_card;1430000000000.0;Cycling Shoes;12600000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2153264480334;1372; United States ;Perry;Sinton;Minnesota;35760.0;MINNEAPOLIS;USD;660;2025-03-19 13:32:00;gift_card;6689478149.0;Cycling Shoes;1550000000000.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2157837680718;5033; United States ;Lanae;Fidgin;New Mexico;24167.0;SANTA FE;USD;1804;2025-03-22 19:07:00;gift_card;6689478149.0;Cycling Shoes;1550000000000.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2152160493646;689; United States ;Enid;Titterell;Michigan;43895.0;BATTLE CREEK;USD;1293;2025-03-18 17:35:00;gift_card;8624688325.0;Cycling Shoes;36980478149.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2155736727630;3309; United States ;Candie;Steabler;Texas;56319.0;FORT WORTH;USD;2219;2025-03-21 10:03:00;gift_card;1430000000000.0;Cycling Shoes;12600000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2161088430158;7149; United States ;Stephanus;Burndred;Washington;;tacoma;USD;6164;2025-03-24 18:16:00;gift_card;1380000000000.0;Cycling Shoes;12400000000000.0;1;485.53;534.083;48.553
gid://shopify/LineItem/2154721149006;2530; United States ;Alyss;Casserley;Florida;61032.0;PENSACOLA;USD;1688;2025-03-20 14:42:00;gift_card;6689478149.0;Cycling Shoes;1550000000000.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2153245835342;1357; United States ;Walther;Ayerst;Missouri;66273.0;SAINT JOSEPH;USD;1238;2025-03-19 13:21:00;gift_card;1430000000000.0;Cycling Shoes;12600000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2153508175950;1567; United States ;Carlen;Peirpoint;Texas;48073.0;AMARILLO;USD;1416;2025-03-19 16:07:00;gift_card;1430000000000.0;Cycling Shoes;12600000000000.0;1;512.63;563.893;51.263
gid://shopify/LineItem/2155139530830;2975; United States ;Felisha;Jedrzejewicz;Nebraska;57407.0;OMAHA;USD;1411;2025-03-20 20:25:00;gift_card;2340000000000.0;Cycling Shoes;21100000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2158672248910;5450; United States ;Berne;Dalglish;Missouri;;KANSAS CITY;USD;3676;2025-03-23 10:17:00;gift_card;6689478149.0;Cycling Shoes;1550000000000.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2157871693902;5065; United States ;Merry;Ventum;North Carolina;;WINSTON SALEM;USD;3678;2025-03-22 19:31:00;gift_card;6689478149.0;Cycling Shoes;1550000000000.0;1;505.13;555.643;50.513
gid://shopify/LineItem/2160874946638;6983; United States ;Antonino;Ciementini;California;81154.0;SANTA ANA;USD;4291;2025-03-24 15:51:00;gift_card;6689478149.0;Cycling Shoes;1550000000000.0;1;587.93;646.723;58.793
gid://shopify/LineItem/2160467902542;6637; United States ;Ravi;Standeven;Idaho;58215.0;BOISE;USD;4456;2025-03-24 11:39:00;gift_card;1380000000000.0;Cycling Shoes;12400000000000.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2154380558414;2139; United States ;Dean;Lowdeane;Washington;54689.0;lakewood;USD;6444;2025-03-20 09:28:00;gift_card;1410000000000.0;Cycling Shoes;12500000000000.0;1;497.13;546.843;49.713
gid://shopify/LineItem/2154592174158;2392; United States ;Gardener;Sharpus;Michigan;91212.0;TROY;USD;4266;2025-03-20 12:50:00;gift_card;6689478149.0;Cycling Shoes;1560000000000.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2154748739662;2566; United States ;Lorita;Benton;Minnesota;83082.0;YOUNG AMERICA;USD;319;2025-03-20 15:05:00;gift_card;8624688325.0;Cycling Shoes;1560000000000.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2151591477326;251; United States ;Flint;Hullot;Illinois;10449.0;naperville;USD;1133;2025-03-18 11:23:00;gift_card;6442802437.0;Cycling Shoes;1540000000000.0;1;512.63;563.893;51.263
gid://shopify/LineItem/2160916332622;7006; United States ;Nat;Mathiasen;Illinois;18525.0;SPRINGFIELD;USD;2003;2025-03-24 16:11:00;gift_card;6442802437.0;Cycling Shoes;1540000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2160848240718;6958; United States ;Irene;Simmens;Michigan;;lansing;USD;2043;2025-03-24 15:32:00;gift_card;8624688325.0;Cycling Shoes;36980478533.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2160193896526;6315; United States ;Ericha;Beaufoy;Texas;28399.0;SPRING;USD;2131;2025-03-24 08:10:00;gift_card;6964678405.0;Cycling Shoes;24039302533.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2158762819662;5484; United States ;Stu;McCumesky;District of Columbia;4012.0;WASHINGTON;USD;6386;2025-03-23 11:11:00;gift_card;1380000000000.0;Cycling Shoes;12400000000000.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2155935236174;3505; United States ;Dolph;Braniff;Texas;45548.0;dallas;USD;3085;2025-03-21 12:57:00;gift_card;1380000000000.0;Cycling Shoes;12400000000000.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2157941358670;5124; United States ;Mariejeanne;Bellanger;District of Columbia;63561.0;WASHINGTON;USD;2655;2025-03-22 20:25:00;gift_card;1380000000000.0;Cycling Shoes;12400000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2159427158094;5930; United States ;Louisa;Gyorgy;Kansas;94915.0;SHAWNEE MISSION;USD;3653;2025-03-23 18:21:00;gift_card;150000000000.0;Cycling Shoes;1470000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2151806271566;426; United States ;Sharlene;Coppo;Texas;70739.0;SAN ANTONIO;USD;1152;2025-03-18 13:41:00;gift_card;1380000000000.0;Cycling Shoes;12400000000000.0;1;504.13;554.543;50.413
gid://shopify/LineItem/2153532227662;1597; United States ;Carrie;Bottleson;Georgia;24110.0;VALDOSTA;USD;5584;2025-03-19 16:26:00;gift_card;150000000000.0;Cycling Shoes;1470000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2155197857870;3039; United States ;Romonda;Neachell;North Carolina;62140.0;CHARLOTTE;USD;5533;2025-03-20 21:14:00;gift_card;150000000000.0;Cycling Shoes;1470000000000.0;1;493.53;542.883;49.353
gid://shopify/LineItem/2155095654478;2939; United States ;Vyky;Tremblet;North Carolina;;CHARLOTTE;USD;3917;2025-03-20 19:45:00;gift_card;1380000000000.0;Cycling Shoes;12400000000000.0;1;509.53;560.483;50.953
gid://shopify/LineItem/2151527022670;176; United States ;Arnaldo;Rubbens;North Carolina;50022.0;GREENSBORO;USD;4303;2025-03-18 10:28:00;gift_card;150000000000.0;Cycling Shoes;1470000000000.0;1;493.53;542.883;49.353
gid://shopify/LineItem/2160592486478;6745; United States ;Coretta;Dalyell;North Carolina;32291.0;CHARLOTTE;USD;5943;2025-03-24 12:51:00;gift_card;150000000000.0;Tennis Shoes;1470000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2157381189710;4672; United States ;Si;Carus;Florida;66954.0;ORLANDO;USD;2457;2025-03-22 13:41:00;gift_card;150000000000.0;Tennis Shoes;1470000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2159264170062;5821; United States ;Bride;Beekmann;Texas;74675.0;DALLAS;USD;6180;2025-03-23 16:29:00;gift_card;150000000000.0;Tennis Shoes;1470000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2154915037262;2728; United States ;Joaquin;MacGauhy;California;96179.0;SAN JOSE;USD;3633;2025-03-20 17:17:00;gift_card;1410000000000.0;Tennis Shoes;12500000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2154646208590;2448; United States ;Ethelind;Sutor;Texas;70649.0;san antonio;USD;2153;2025-03-20 13:35:00;gift_card;1380000000000.0;Tennis Shoes;12400000000000.0;1;529.13;582.043;52.913
gid://shopify/LineItem/2157300187214;4591; United States ;Klement;Biddulph;District of Columbia;86101.0;washington;USD;3955;2025-03-22 12:37:00;gift_card;150000000000.0;Tennis Shoes;1470000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2151416201294;77; United States ;Kylen;Llewellin;Virginia;98950.0;CHARLOTTESVILLE;USD;3662;2025-03-18 08:33:00;gift_card;1380000000000.0;Tennis Shoes;12400000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2154687955022;2490; United States ;Alberto;Collop;Virginia;45365.0;ALEXANDRIA;USD;6149;2025-03-20 14:12:00;gift_card;1380000000000.0;Tennis Shoes;12400000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2158095237198;5229; United States ;Berni;Hayford;Florida;6711.0;CLEARWATER;USD;1906;2025-03-22 22:23:00;gift_card;1410000000000.0;Tennis Shoes;12500000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2160296198222;6474; United States ;Wilmer;Harding;Minnesota;;DULUTH;USD;2026;2025-03-24 10:00:00;gift_card;1410000000000.0;Tennis Shoes;12500000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2152397439054;827; United States ;Marilyn;Carreyette;Colorado;55634.0;DENVER;USD;1980;2025-03-18 20:54:00;gift_card;7861509509.0;Tennis Shoes;29518532037.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2155010359374;2838; United States ;Brander;Freeth;Alabama;63938.0;birmingham;USD;1823;2025-03-20 18:31:00;gift_card;7861509509.0;Tennis Shoes;29518532037.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2154777247822;2602; United States ;Melinde;Woodroff;California;54911.0;PASADENA;USD;4375;2025-03-20 15:27:00;gift_card;1380000000000.0;Tennis Shoes;12400000000000.0;1;485.53;534.083;48.553
gid://shopify/LineItem/2157895286862;5084; United States ;Nikola;McWard;Texas;49274.0;dallas;USD;1803;2025-03-22 19:48:00;gift_card;150000000000.0;Tennis Shoes;1470000000000.0;1;517.53;569.283;51.753
gid://shopify/LineItem/2156087738446;3627; United States ;Selina;McGurk;New York;75037.0;ALBANY;USD;4256;2025-03-21 14:47:00;gift_card;7861508741.0;Tennis Shoes;12400000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2155698192462;3273; United States ;Henriette;Gillfillan;Colorado;69636.0;COLORADO SPRINGS;USD;5540;2025-03-21 09:20:00;gift_card;150000000000.0;Tennis Shoes;1470000000000.0;1;537.13;590.843;53.713
gid://shopify/LineItem/2153272901710;1385; United States ;Garrick;Babbage;Louisiana;;LAFAYETTE;USD;3223;2025-03-19 13:38:00;gift_card;9058893253.0;Walking Shoes;43149359685.0;1;523.93;576.323;52.393
gid://shopify/LineItem/2161119789134;7165; United States ;Darla;Sieb;Florida;;LEHIGH ACRES;USD;2875;2025-03-24 18:37:00;gift_card;1420000000000.0;Walking Shoes;12600000000000.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2154508550222;2318; United States ;Jenelle;Guidoni;California;59163.0;NORTH HOLLYWOOD;USD;3070;2025-03-20 11:45:00;gift_card;1420000000000.0;Walking Shoes;12600000000000.0;1;517.13;568.843;51.713
gid://shopify/LineItem/2153808527438;1868; United States ;Nathan;Meineking;Nevada;117.0;LAS VEGAS;USD;3374;2025-03-19 19:56:00;gift_card;7404434693.0;Walking Shoes;26806713861.0;1;527.13;579.843;52.713
gid://shopify/LineItem/2153045065806;1167; United States ;Cori;Youthed;Florida;94187.0;PENSACOLA;USD;5080;2025-03-19 11:06:00;gift_card;1380000000000.0;Walking Shoes;12500000000000.0;1;537.13;590.843;53.713
